,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_epochs,param_hidden_layers,param_learning_rate,param_mini_batch_size,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score,ID
217,60.78444274266561,25.675248442488837,0.1908740202585856,0.027370375613008632,250,"[100, 50]",0.005,42,"{'epochs': 250, 'hidden_layers': [100, 50], 'learning_rate': 0.005, 'mini_batch_size': 42}",0.021531153606061282,0.01978728619721304,0.01907754162043751,0.020131993807903942,0.0010309123618265944,307,0.0234400414673972,0.02240267568371579,0.019150926447494054,0.02166454786620235,0.0018271565194275788,218
218,63.89332151412964,16.055479929554604,0.19501129786173502,0.006385819626176825,250,"[100, 50]",0.005,52,"{'epochs': 250, 'hidden_layers': [100, 50], 'learning_rate': 0.005, 'mini_batch_size': 52}",0.021354779433193305,0.018369465828518727,0.021639351314896693,0.020454532192202907,0.001478934660420451,268,0.023261980992783204,0.02150039473447829,0.021765776013870974,0.02217605058037749,0.0007754742425568838,219
219,48.39819701512655,3.9354982221843935,0.1915756861368815,0.04766967723833888,250,"[100, 50]",0.005,62,"{'epochs': 250, 'hidden_layers': [100, 50], 'learning_rate': 0.005, 'mini_batch_size': 62}",0.020671774457638903,0.019189061501044935,0.020366980344713626,0.020075938767799156,0.0006393425412262991,319,0.02219649148992664,0.021818438307031895,0.020413070036619185,0.021475999944525908,0.0007672878834423472,220
220,78.36464548110962,19.441936245858464,0.18044281005859375,0.03856168267658954,250,"[100, 50]",0.009,32,"{'epochs': 250, 'hidden_layers': [100, 50], 'learning_rate': 0.009, 'mini_batch_size': 32}",0.023290508633965867,0.021434343441529613,0.022726815980257387,0.022483889351917623,0.0007770016368367031,55,0.025843382518169977,0.026326020807042383,0.02328513196635451,0.025151511763855623,0.00133435754600273,221
221,44.55095434188843,11.418138667608618,0.19627094268798828,0.019433608159325492,250,"[100, 50]",0.009,42,"{'epochs': 250, 'hidden_layers': [100, 50], 'learning_rate': 0.009, 'mini_batch_size': 42}",0.02109516424202651,0.02033831378853812,0.02061770494084103,0.02068372765713522,0.000312489894808928,241,0.022312101707319565,0.023350095334401355,0.020427912971874185,0.022030036671198367,0.0012095337816469501,222
222,46.68838429450989,4.956168147536402,0.18709333737691244,0.02313514639822398,250,"[100, 50]",0.009,52,"{'epochs': 250, 'hidden_layers': [100, 50], 'learning_rate': 0.009, 'mini_batch_size': 52}",0.02098177608358265,0.01992631641374809,0.02179599565459578,0.02090136271730884,0.0007654083215386026,211,0.022191766013166858,0.022780267971568735,0.02198027031387262,0.022317434766202737,0.0003384706188105675,223
223,53.108952124913536,3.312081999748272,0.2025005022684733,0.023176406929863603,250,"[100, 50]",0.009,62,"{'epochs': 250, 'hidden_layers': [100, 50], 'learning_rate': 0.009, 'mini_batch_size': 62}",0.021772782889851072,0.020147028276882084,0.021813936832585257,0.02124458266643947,0.000776269987516439,181,0.02327008202347336,0.023104429930406956,0.022042915019931053,0.022805808991270455,0.0005436699750239567,224
224,203.5405983130137,89.42124557911488,0.20452260971069336,0.04808878105917191,250,"[100, 50, 20]",0.001,32,"{'epochs': 250, 'hidden_layers': [100, 50, 20], 'learning_rate': 0.001, 'mini_batch_size': 32}",0.020374874174590163,0.01813986771147791,0.0234601463907661,0.020658296092278056,0.002181220956848334,247,0.021636541455924196,0.022559904335874736,0.024118913587604762,0.02277178645980123,0.0010244391557874585,225
225,202.53090731302896,75.7847335707028,0.19387292861938477,0.005701246486838839,250,"[100, 50, 20]",0.001,42,"{'epochs': 250, 'hidden_layers': [100, 50, 20], 'learning_rate': 0.001, 'mini_batch_size': 42}",0.021192287241036722,0.01689052771533872,0.022786578474306873,0.02028979781022744,0.0024902100336616963,287,0.022543699456863298,0.021346451026870383,0.023310067271222867,0.022400072584985515,0.0008080506162014382,226
226,239.8284000555674,33.371520313548594,0.2085691293080648,0.010158347983842278,250,"[100, 50, 20]",0.001,52,"{'epochs': 250, 'hidden_layers': [100, 50, 20], 'learning_rate': 0.001, 'mini_batch_size': 52}",0.02174017273743356,0.018579179123564993,0.022004630140655568,0.02077466066721804,0.001556189541994721,229,0.023200674767873686,0.023292702761410156,0.022549717871055863,0.023014365133446568,0.0003306963327424619,227
